Year,Stream Name,Standard G-R scale age,PostOrbitalHypural_Length,CWT_Age,ForkLength_from PostOorbitalHypural_Length,FL_rounded
2015,Harrison R,41,67.6,.,83.6,84
2015,Harrison R,41,67.6,.,83.6,84
2015,Harrison R,41,67.7,.,83.7,84
2015,Harrison R,41,67.7,.,83.7,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.8,.,83.8,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,67.9,.,83.9,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68,.,84.1,84
2015,Harrison R,41,68.1,.,84.2,84
2015,Harrison R,41,68.1,.,84.2,84
2015,Harrison R,41,68.1,.,84.2,84
2015,Harrison R,41,68.1,.,84.2,84
2015,Harrison R,41,68.1,.,84.2,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.2,.,84.3,84
2015,Harrison R,41,68.3,.,84.4,84
2015,Harrison R,41,68.3,.,84.4,84
2015,Harrison R,41,68.3,.,84.4,84
2015,Harrison R,41,68.3,.,84.4,84
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.4,.,84.6,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.5,.,84.7,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.6,.,84.8,85
2015,Harrison R,41,68.7,.,84.9,85
2015,Harrison R,41,68.7,.,84.9,85
2015,Harrison R,41,68.7,.,84.9,85
2015,Harrison R,41,68.8,.,85.1,85
2015,Harrison R,41,68.8,.,85.1,85
2015,Harrison R,41,68.8,.,85.1,85
2015,Harrison R,41,68.8,.,85.1,85
2015,Harrison R,41,68.9,.,85.2,85
2015,Harrison R,41,68.9,.,85.2,85
2015,Harrison R,41,68.9,.,85.2,85
2015,Harrison R,41,68.9,.,85.2,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69,.,85.3,85
2015,Harrison R,41,69.1,.,85.4,85
2015,Harrison R,41,69.1,.,85.4,85
2015,Harrison R,41,69.1,.,85.4,85
2015,Harrison R,41,69.1,.,85.4,85
2015,Harrison R,41,69.1,.,85.4,85
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.2,.,85.5,86
2015,Harrison R,41,69.3,.,85.7,86
2015,Harrison R,41,69.3,.,85.7,86
2015,Harrison R,41,69.3,.,85.7,86
2015,Harrison R,41,69.3,.,85.7,86
2015,Harrison R,41,69.3,.,85.7,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.4,.,85.8,86
2015,Harrison R,41,69.5,.,85.9,86
2015,Harrison R,41,69.5,.,85.9,86
2015,Harrison R,41,69.5,.,85.9,86
2015,Harrison R,41,69.5,.,85.9,86
2015,Harrison R,41,69.5,.,85.9,86
2015,Harrison R,41,69.5,.,85.9,86
2015,Harrison R,41,69.6,4,86.0,86
2015,Harrison R,41,69.6,.,86.0,86
2015,Harrison R,41,69.6,.,86.0,86
2015,Harrison R,41,69.7,.,86.2,86
2015,Harrison R,41,69.7,.,86.2,86
2015,Harrison R,41,69.7,.,86.2,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,4,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.8,.,86.3,86
2015,Harrison R,41,69.9,4,86.4,86
2015,Harrison R,41,69.9,.,86.4,86
2015,Harrison R,41,69.9,.,86.4,86
2015,Harrison R,41,69.9,.,86.4,86
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70,.,86.5,87
2015,Harrison R,41,70.1,.,86.7,87
2015,Harrison R,41,70.1,.,86.7,87
2015,Harrison R,41,70.1,.,86.7,87
2015,Harrison R,41,70.1,.,86.7,87
2015,Harrison R,41,70.1,.,86.7,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.2,.,86.8,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.3,.,86.9,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.4,.,87.0,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.5,.,87.2,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.6,.,87.3,87
2015,Harrison R,41,70.7,.,87.4,87
2015,Harrison R,41,70.7,.,87.4,87
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.8,.,87.5,88
2015,Harrison R,41,70.9,.,87.7,88
2015,Harrison R,41,70.9,.,87.7,88
2015,Harrison R,41,71,.,87.8,88
2015,Harrison R,41,71,.,87.8,88
2015,Harrison R,41,71,.,87.8,88
2015,Harrison R,41,71,.,87.8,88
2015,Harrison R,41,71,.,87.8,88
2015,Harrison R,41,71,.,87.8,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.1,.,87.9,88
2015,Harrison R,41,71.2,.,88.0,88
2015,Harrison R,41,71.2,.,88.0,88
2015,Harrison R,41,71.2,.,88.0,88
2015,Harrison R,41,71.2,.,88.0,88
2015,Harrison R,41,71.2,.,88.0,88
2015,Harrison R,41,71.3,.,88.1,88
2015,Harrison R,41,71.3,.,88.1,88
2015,Harrison R,41,71.3,.,88.1,88
2015,Harrison R,41,71.4,.,88.3,88
2015,Harrison R,41,71.4,.,88.3,88
2015,Harrison R,41,71.4,.,88.3,88
2015,Harrison R,41,71.4,.,88.3,88
2015,Harrison R,41,71.4,.,88.3,88
2015,Harrison R,41,71.4,4,88.3,88
2015,Harrison R,41,71.4,.,88.3,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.5,.,88.4,88
2015,Harrison R,41,71.6,.,88.5,89
2015,Harrison R,41,71.6,.,88.5,89
2015,Harrison R,41,71.6,.,88.5,89
2015,Harrison R,41,71.6,.,88.5,89
2015,Harrison R,41,71.6,.,88.5,89
2015,Harrison R,41,71.7,.,88.6,89
2015,Harrison R,41,71.7,.,88.6,89
2015,Harrison R,41,71.7,.,88.6,89
2015,Harrison R,41,71.7,.,88.6,89
2015,Harrison R,41,71.8,.,88.8,89
2015,Harrison R,41,71.8,.,88.8,89
2015,Harrison R,41,71.8,.,88.8,89
2015,Harrison R,41,71.8,.,88.8,89
2015,Harrison R,41,71.8,.,88.8,89
2015,Harrison R,41,71.8,.,88.8,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,71.9,.,88.9,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72,4,89.0,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72,.,89.0,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.1,.,89.1,89
2015,Harrison R,41,72.2,.,89.3,89
2015,Harrison R,41,72.2,.,89.3,89
2015,Harrison R,41,72.2,.,89.3,89
2015,Harrison R,41,72.2,.,89.3,89
2015,Harrison R,41,72.3,.,89.4,89
2015,Harrison R,41,72.3,.,89.4,89
2015,Harrison R,41,72.3,.,89.4,89
2015,Harrison R,41,72.3,.,89.4,89
2015,Harrison R,41,72.3,.,89.4,89
2015,Harrison R,41,72.3,.,89.4,89
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.4,.,89.5,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,4,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.5,.,89.6,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.6,.,89.8,90
2015,Harrison R,41,72.7,.,89.9,90
2015,Harrison R,41,72.7,.,89.9,90
2015,Harrison R,41,72.7,.,89.9,90
2015,Harrison R,41,72.7,.,89.9,90
2015,Harrison R,41,72.7,.,89.9,90
2015,Harrison R,41,72.7,.,89.9,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.8,.,90.0,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,72.9,.,90.1,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73,.,90.3,90
2015,Harrison R,41,73.1,.,90.4,90
2015,Harrison R,41,73.1,.,90.4,90
2015,Harrison R,41,73.2,.,90.5,91
2015,Harrison R,41,73.2,.,90.5,91
2015,Harrison R,41,73.2,.,90.5,91
2015,Harrison R,41,73.2,.,90.5,91
2015,Harrison R,41,73.2,.,90.5,91
2015,Harrison R,41,73.2,.,90.5,91
2015,Harrison R,41,73.3,.,90.6,91
2015,Harrison R,41,73.3,.,90.6,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.4,.,90.7,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.5,.,90.9,91
2015,Harrison R,41,73.6,.,91.0,91
2015,Harrison R,41,73.6,.,91.0,91
2015,Harrison R,41,73.6,4,91.0,91
2015,Harrison R,41,73.6,.,91.0,91
2015,Harrison R,41,73.7,.,91.1,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.8,.,91.2,91
2015,Harrison R,41,73.9,.,91.4,91
2015,Harrison R,41,73.9,.,91.4,91
2015,Harrison R,41,73.9,.,91.4,91
2015,Harrison R,41,73.9,.,91.4,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74,.,91.5,91
2015,Harrison R,41,74.1,.,91.6,92
2015,Harrison R,41,74.1,.,91.6,92
2015,Harrison R,41,74.1,.,91.6,92
2015,Harrison R,41,74.1,.,91.6,92
2015,Harrison R,41,74.2,.,91.7,92
2015,Harrison R,41,74.2,.,91.7,92
2015,Harrison R,41,74.2,.,91.7,92
2015,Harrison R,41,74.2,.,91.7,92
2015,Harrison R,41,74.2,.,91.7,92
2015,Harrison R,41,74.2,.,91.7,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.3,.,91.9,92
2015,Harrison R,41,74.4,.,92.0,92
2015,Harrison R,41,74.4,.,92.0,92
2015,Harrison R,41,74.4,.,92.0,92
2015,Harrison R,41,74.4,.,92.0,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.5,.,92.1,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.6,.,92.2,92
2015,Harrison R,41,74.7,.,92.4,92
2015,Harrison R,41,74.8,.,92.5,92
2015,Harrison R,41,74.8,.,92.5,92
2015,Harrison R,41,74.8,.,92.5,92
2015,Harrison R,41,74.9,.,92.6,93
2015,Harrison R,41,74.9,.,92.6,93
2015,Harrison R,41,74.9,.,92.6,93
2015,Harrison R,41,74.9,.,92.6,93
2015,Harrison R,41,75,.,92.7,93
2015,Harrison R,41,75,.,92.7,93
2015,Harrison R,41,75,.,92.7,93
2015,Harrison R,41,75,.,92.7,93
2015,Harrison R,41,75,.,92.7,93
2015,Harrison R,41,75,.,92.7,93
2015,Harrison R,41,75.1,.,92.9,93
2015,Harrison R,41,75.1,.,92.9,93
2015,Harrison R,41,75.1,.,92.9,93
2015,Harrison R,41,75.1,.,92.9,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.2,.,93.0,93
2015,Harrison R,41,75.3,.,93.1,93
2015,Harrison R,41,75.3,.,93.1,93
2015,Harrison R,41,75.3,.,93.1,93
2015,Harrison R,41,75.3,.,93.1,93
2015,Harrison R,41,75.4,.,93.2,93
2015,Harrison R,41,75.4,.,93.2,93
2015,Harrison R,41,75.4,.,93.2,93
2015,Harrison R,41,75.4,.,93.2,93
2015,Harrison R,41,75.4,.,93.2,93
2015,Harrison R,41,75.4,.,93.2,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.5,.,93.3,93
2015,Harrison R,41,75.6,.,93.5,93
2015,Harrison R,41,75.6,.,93.5,93
2015,Harrison R,41,75.6,.,93.5,93
2015,Harrison R,41,75.7,4,93.6,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.8,.,93.7,94
2015,Harrison R,41,75.9,.,93.8,94
2015,Harrison R,41,75.9,.,93.8,94
2015,Harrison R,41,75.9,.,93.8,94
2015,Harrison R,41,75.9,.,93.8,94
2015,Harrison R,41,76,.,94.0,94
2015,Harrison R,41,76,.,94.0,94
2015,Harrison R,41,76.1,.,94.1,94
2015,Harrison R,41,76.1,.,94.1,94
2015,Harrison R,41,76.1,.,94.1,94
2015,Harrison R,41,76.2,.,94.2,94
2015,Harrison R,41,76.2,.,94.2,94
2015,Harrison R,41,76.2,.,94.2,94
2015,Harrison R,41,76.2,.,94.2,94
2015,Harrison R,41,76.2,.,94.2,94
2015,Harrison R,41,76.2,.,94.2,94
2015,Harrison R,41,76.3,.,94.3,94
2015,Harrison R,41,76.3,.,94.3,94
2015,Harrison R,41,76.3,.,94.3,94
2015,Harrison R,41,76.4,.,94.5,94
2015,Harrison R,41,76.4,.,94.5,94
2015,Harrison R,41,76.4,.,94.5,94
2015,Harrison R,41,76.4,.,94.5,94
2015,Harrison R,41,76.4,.,94.5,94
2015,Harrison R,41,76.4,.,94.5,94
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.5,.,94.6,95
2015,Harrison R,41,76.6,.,94.7,95
2015,Harrison R,41,76.7,.,94.8,95
2015,Harrison R,41,76.7,.,94.8,95
2015,Harrison R,41,76.8,.,95.0,95
2015,Harrison R,41,76.8,.,95.0,95
2015,Harrison R,41,76.8,.,95.0,95
2015,Harrison R,41,76.8,.,95.0,95
2015,Harrison R,41,76.8,.,95.0,95
2015,Harrison R,41,77,.,95.2,95
2015,Harrison R,41,77,.,95.2,95
2015,Harrison R,41,77,.,95.2,95
2015,Harrison R,41,77,.,95.2,95
2015,Harrison R,41,77,.,95.2,95
2015,Harrison R,41,77,.,95.2,95
2015,Harrison R,41,77.1,.,95.3,95
2015,Harrison R,41,77.1,.,95.3,95
2015,Harrison R,41,77.1,.,95.3,95
2015,Harrison R,41,77.2,.,95.5,95
2015,Harrison R,41,77.2,.,95.5,95
2015,Harrison R,41,77.2,.,95.5,95
2015,Harrison R,41,77.2,.,95.5,95
2015,Harrison R,41,77.3,.,95.6,96
2015,Harrison R,41,77.4,.,95.7,96
2015,Harrison R,41,77.4,.,95.7,96
2015,Harrison R,41,77.4,.,95.7,96
2015,Harrison R,41,77.5,.,95.8,96
2015,Harrison R,41,77.5,.,95.8,96
2015,Harrison R,41,77.5,.,95.8,96
2015,Harrison R,41,77.6,.,95.9,96
2015,Harrison R,41,77.6,.,95.9,96
2015,Harrison R,41,77.7,.,96.1,96
2015,Harrison R,41,77.8,.,96.2,96
2015,Harrison R,41,77.8,.,96.2,96
2015,Harrison R,41,77.8,.,96.2,96
2015,Harrison R,41,77.8,.,96.2,96
2015,Harrison R,41,77.8,.,96.2,96
2015,Harrison R,41,77.9,.,96.3,96
2015,Harrison R,41,77.9,.,96.3,96
2015,Harrison R,41,77.9,.,96.3,96
2015,Harrison R,41,77.9,.,96.3,96
2015,Harrison R,41,78,.,96.4,96
2015,Harrison R,41,78,.,96.4,96
2015,Harrison R,41,78.1,.,96.6,97
2015,Harrison R,41,78.1,.,96.6,97
2015,Harrison R,41,78.1,.,96.6,97
2015,Harrison R,41,78.2,.,96.7,97
2015,Harrison R,41,78.3,.,96.8,97
2015,Harrison R,41,78.3,.,96.8,97
2015,Harrison R,41,78.3,.,96.8,97
2015,Harrison R,41,78.3,.,96.8,97
2015,Harrison R,41,78.3,.,96.8,97
2015,Harrison R,41,78.4,.,96.9,97
2015,Harrison R,41,78.4,.,96.9,97
2015,Harrison R,41,78.4,.,96.9,97
2015,Harrison R,41,78.4,.,96.9,97
2015,Harrison R,41,78.5,.,97.1,97
2015,Harrison R,41,78.5,.,97.1,97
2015,Harrison R,41,78.5,4,97.1,97
2015,Harrison R,41,78.5,.,97.1,97
2015,Harrison R,41,78.5,.,97.1,97
2015,Harrison R,41,78.7,.,97.3,97
2015,Harrison R,41,78.7,.,97.3,97
2015,Harrison R,41,78.8,.,97.4,97
2015,Harrison R,41,78.9,.,97.6,98
2015,Harrison R,41,78.9,.,97.6,98
2015,Harrison R,41,78.9,.,97.6,98
2015,Harrison R,41,79,.,97.7,98
2015,Harrison R,41,79,.,97.7,98
2015,Harrison R,41,79,.,97.7,98
