"year","stock","fishery","age","preTerm catch","Term catch","preterm shakers","term shakers","preterm legal dropoffs","term legal dropoffs","preterm sublegal dropoffs","term sublegal dropoffs","preterm CNRlegal","term CNRlegal","preterm CNRlegal dropoffs","term CNRlegal dropoffs","preterm CNRsublegal","term CNRsublegal","preterm CNRsublegal dropoffs","term CNRsublegal dropoffs"
1990,34,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,34,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,34,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,1,2,0,0,675.85,0,0,0,21.2,0,0,0,0,0,297.38,0,9.33,0
1990,35,1,3,0,0,486.49,0,0,0,15.26,0,0,0,0,0,214.06,0,6.72,0
1990,35,1,4,1515.31,0,16.33,0,12.12,0,0.51,0,101.84,0,3.86,0,7.19,0,0.23,0
1990,35,1,5,64.9,0,0.93,0,0.52,0,0.03,0,4.36,0,0.17,0,0.41,0,0.01,0
1990,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,4,2,0,0,75,0,0,0,5,0,0,0,0,0,19.78,0,1.32,0
1990,35,4,3,24.72,0,48.23,0,0.42,0,3.22,0,0.28,0,0.02,0,12.72,0,0.85,0
1990,35,4,4,0,0,6.4,0,0,0,0.43,0,0,0,0,0,1.69,0,0.11,0
1990,35,4,5,0,0,0.27,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0
1990,35,7,2,0,0,241.85,0,0,0,17.59,0,0,0,0,0,0,0,0,0
1990,35,7,3,6104.03,0,128.44,0,97.66,0,9.34,0,0,0,0,0,0,0,0,0
1990,35,7,4,5382.75,0,26.35,0,86.12,0,1.92,0,0,0,0,0,0,0,0,0
1990,35,7,5,0,0,2.5,0,0,0,0.18,0,0,0,0,0,0,0,0,0
1990,35,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,35,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,1,2,0,0,273.72,0,0,0,8.59,0,0,0,0,0,120.44,0,3.78,0
1990,36,1,3,52.52,0,139.12,0,0.42,0,4.36,0,3.53,0,0.13,0,61.21,0,1.92,0
1990,36,1,4,569.78,0,6.9,0,4.56,0,0.22,0,38.29,0,1.45,0,3.04,0,0.1,0
1990,36,1,5,1267.22,0,1.13,0,10.14,0,0.04,0,85.16,0,3.23,0,0.5,0,0.02,0
1990,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,4,2,0,0,30.37,0,0,0,2.02,0,0,0,0,0,8.01,0,0.53,0
1990,36,4,3,3.12,0,13.79,0,0.05,0,0.92,0,0.03,0,0,0,3.64,0,0.24,0
1990,36,4,4,41.34,0,2.7,0,0.7,0,0.18,0,0.46,0,0.04,0,0.71,0,0.05,0
1990,36,4,5,98.64,0,0.32,0,1.68,0,0.02,0,1.1,0,0.09,0,0.08,0,0.01,0
1990,36,7,2,0,0,97.95,0,0,0,7.12,0,0,0,0,0,0,0,0,0
1990,36,7,3,0,0,36.73,0,0,0,2.67,0,0,0,0,0,0,0,0,0
1990,36,7,4,803.76,0,11.13,0,12.86,0,0.81,0,0,0,0,0,0,0,0,0
1990,36,7,5,0,0,3.02,0,0,0,0.22,0,0,0,0,0,0,0,0,0
1990,36,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,36,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,1,2,0,0,29.42,0,0,0,0.92,0,0,0,0,0,12.94,0,0.41,0
1990,37,1,3,4.77,0,19.07,0,0.04,0,0.6,0,0.32,0,0.01,0,8.39,0,0.26,0
1990,37,1,4,20.01,0,0.36,0,0.16,0,0.01,0,1.34,0,0.05,0,0.16,0,0,0
1990,37,1,5,3.51,0,0.03,0,0.03,0,0,0,0.24,0,0.01,0,0.01,0,0,0
1990,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,4,2,1.56,0,3.26,0,0.03,0,0.22,0,0.02,0,0,0,0.86,0,0.06,0
1990,37,4,3,18.96,0,1.89,0,0.32,0,0.13,0,0.21,0,0.02,0,0.5,0,0.03,0
1990,37,4,4,6.51,0,0.14,0,0.11,0,0.01,0,0.07,0,0.01,0,0.04,0,0,0
1990,37,4,5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,7,2,6.52,0,10.53,0,0.1,0,0.77,0,0,0,0,0,0,0,0,0
1990,37,7,3,303.97,0,5.03,0,4.86,0,0.37,0,0,0,0,0,0,0,0,0
1990,37,7,4,75.12,0,0.58,0,1.2,0,0.04,0,0,0,0,0,0,0,0,0
1990,37,7,5,21.75,0,0.07,0,0.35,0,0,0,0,0,0,0,0,0,0,0
1990,37,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,37,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,1,2,0,0,519.35,0,0,0,16.29,0,0,0,0,0,228.52,0,7.17,0
1990,38,1,3,520.21,0,312.58,0,4.16,0,9.81,0,34.96,0,1.33,0,137.54,0,4.31,0
1990,38,1,4,4991.77,0,21.06,0,39.93,0,0.66,0,335.47,0,12.72,0,9.27,0,0.29,0
1990,38,1,5,4065.5,0,3.11,0,32.52,0,0.1,0,273.22,0,10.36,0,1.37,0,0.04,0
1990,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,4,2,0,0,57.63,0,0,0,3.84,0,0,0,0,0,15.2,0,1.01,0
1990,38,4,3,74.84,0,30.99,0,1.27,0,2.07,0,0.83,0,0.07,0,8.17,0,0.54,0
1990,38,4,4,315.05,0,8.25,0,5.36,0,0.55,0,3.51,0,0.28,0,2.18,0,0.15,0
1990,38,4,5,76.92,0,0.89,0,1.31,0,0.06,0,0.86,0,0.07,0,0.23,0,0.02,0
1990,38,7,2,0,0,185.84,0,0,0,13.52,0,0,0,0,0,0,0,0,0
1990,38,7,3,109.14,0,82.52,0,1.75,0,6,0,0,0,0,0,0,0,0,0
1990,38,7,4,289.7,0,33.97,0,4.64,0,2.47,0,0,0,0,0,0,0,0,0
1990,38,7,5,0,0,8.34,0,0,0,0.61,0,0,0,0,0,0,0,0,0
1990,38,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,38,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,1,2,0,0,2324.23,0,0,0,72.92,0,0,0,0,0,1022.67,0,32.08,0
1990,39,1,3,2320.53,0,1526.13,0,18.56,0,47.88,0,155.95,0,5.91,0,671.51,0,21.07,0
1990,39,1,4,14015.44,0,58.52,0,112.12,0,1.84,0,941.9,0,35.71,0,25.75,0,0.81,0
1990,39,1,5,11113.6,0,7.97,0,88.91,0,0.25,0,746.88,0,28.32,0,3.51,0,0.11,0
1990,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,4,2,0,0,257.91,0,0,0,17.19,0,0,0,0,0,68.03,0,4.54,0
1990,39,4,3,364.27,0,151.3,0,6.19,0,10.09,0,4.05,0,0.33,0,39.91,0,2.66,0
1990,39,4,4,241.24,0,22.94,0,4.1,0,1.53,0,2.69,0,0.22,0,6.05,0,0.4,0
1990,39,4,5,293.7,0,2.28,0,4.99,0,0.15,0,3.27,0,0.26,0,0.6,0,0.04,0
1990,39,7,2,109.48,0,831.7,0,1.75,0,60.49,0,0,0,0,0,0,0,0,0
1990,39,7,3,2891.1,0,402.91,0,46.26,0,29.3,0,0,0,0,0,0,0,0,0
1990,39,7,4,369.73,0,94.39,0,5.92,0,6.87,0,0,0,0,0,0,0,0,0
1990,39,7,5,982.54,0,21.36,0,15.72,0,1.55,0,0,0,0,0,0,0,0,0
1990,39,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,39,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,1,2,0,0,856.06,0,0,0,26.86,0,0,0,0,0,376.67,0,11.82,0
1990,40,1,3,342.44,0,739.7,0,2.74,0,23.21,0,23.01,0,0.87,0,325.47,0,10.21,0
1990,40,1,4,1501.92,0,10.6,0,12.02,0,0.33,0,100.94,0,3.83,0,4.66,0,0.15,0
1990,40,1,5,1298.95,0,1.13,0,10.39,0,0.04,0,87.3,0,3.31,0,0.5,0,0.02,0
1990,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,4,2,0,0,94.99,0,0,0,6.33,0,0,0,0,0,25.06,0,1.67,0
1990,40,4,3,1.38,0,73.33,0,0.02,0,4.89,0,0.02,0,0,0,19.34,0,1.29,0
1990,40,4,4,0,0,4.15,0,0,0,0.28,0,0,0,0,0,1.1,0,0.07,0
1990,40,4,5,0,0,0.32,0,0,0,0.02,0,0,0,0,0,0.09,0,0.01,0
1990,40,7,2,0,0,306.33,0,0,0,22.28,0,0,0,0,0,0,0,0,0
1990,40,7,3,9340.22,0,195.29,0,149.44,0,14.2,0,0,0,0,0,0,0,0,0
1990,40,7,4,4570.85,0,17.1,0,73.13,0,1.24,0,0,0,0,0,0,0,0,0
1990,40,7,5,1700.34,0,3.03,0,27.21,0,0.22,0,0,0,0,0,0,0,0,0
1990,40,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,40,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,2,2,0,144.93,0,15.46,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,2,3,0,365.38,0,12.32,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,2,4,0,1143.11,0,5.72,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,2,5,0,568.72,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,41,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,1,2,1.68,0,194.5,0,0.01,0,6.1,0,0.15,0,0.01,0,101.01,0,3.17,0
1991,1,1,3,1388.25,0,166.94,0,11.11,0,5.24,0,119.9,0,4.55,0,86.7,0,2.72,0
1991,1,1,4,2594.28,0,5.49,0,20.75,0,0.17,0,224.06,0,8.49,0,2.85,0,0.09,0
1991,1,1,5,501.69,0,0.29,0,4.01,0,0.01,0,43.33,0,1.64,0,0.15,0,0,0
1991,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,4,2,0,0,25.17,0,0,0,1.68,0,0,0,0,0,3.3,0,0.22,0
1991,1,4,3,0,0,19.3,0,0,0,1.29,0,0,0,0,0,2.53,0,0.17,0
1991,1,4,4,2.81,0,2.51,0,0.05,0,0.17,0,0.02,0,0,0,0.33,0,0.02,0
1991,1,4,5,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0
1991,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,1,2,2.72,0,198.81,0,0.02,0,6.24,0,0.23,0,0.01,0,103.24,0,3.24,0
1991,2,1,3,266.47,0,119.56,0,2.13,0,3.75,0,23.01,0,0.87,0,62.09,0,1.95,0
1991,2,1,4,5648.81,0,7.04,0,45.19,0,0.22,0,487.86,0,18.5,0,3.66,0,0.11,0
1991,2,1,5,3570.91,0,0.64,0,28.57,0,0.02,0,308.4,0,11.69,0,0.33,0,0.01,0
1991,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,2,2,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,2,3,0,7.19,0,10.95,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,2,4,0,16.58,0,14.53,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,2,5,0,15.14,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,1,2,0,0,1288.71,0,0,0,40.43,0,0,0,0,0,669.24,0,21,0
1991,4,1,3,137.91,0,1456.56,0,1.1,0,45.7,0,11.91,0,0.45,0,756.41,0,23.73,0
1991,4,1,4,2965.79,0,33.01,0,23.73,0,1.04,0,256.14,0,9.71,0,17.14,0,0.54,0
1991,4,1,5,4896.07,0,4.06,0,39.17,0,0.13,0,422.85,0,16.03,0,2.11,0,0.07,0
1991,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,18,2,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,18,3,0,636.15,0,36.42,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,18,4,0,714.16,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,18,5,0,626.65,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,19,2,0,147.33,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,19,3,0,466.41,0,40.87,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,19,4,0,539.97,0,10.55,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,19,5,0,1064.83,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,4,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
